,fips,valid_start,valid_end,none,d0,d1,d2,d3,d4,diff
6195,17107,2010-11-16,2010-11-29,97.79,2.21,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6196,17107,2011-08-02,2011-11-28,34.052,32.474000000000004,99.98400000000001,173.49,0.0,0.0,118 days 00:00:00.000000000
6197,17107,2012-03-27,2013-02-04,11.683333333333332,658.8966666666666,367.0766666666668,262.3433333333333,200.0,0.0,314 days 00:00:00.000000000
6198,17107,2013-08-13,2014-04-07,0.0,163.51999999999998,397.4125,289.0674999999999,0.0,0.0,237 days 00:00:00.000000000
6199,17107,2014-05-27,2014-06-09,66.25999999999999,33.74,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6200,17107,2015-09-29,2015-11-23,55.59,194.32999999999998,150.08,0.0,0.0,0.0,55 days 00:00:00.000000000
6201,17107,2016-04-26,2016-05-02,94.28,5.72,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6202,17107,2016-06-14,2016-07-25,22.048333333333336,77.95166666666667,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6203,17107,2016-11-15,2017-01-30,0.0,220.0,0.0,0.0,0.0,0.0,76 days 00:00:00.000000000
6204,17107,2017-02-21,2017-04-03,36.395,63.605,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6205,17107,2017-06-13,2018-01-01,54.958000000000006,382.348,142.69400000000002,0.0,0.0,0.0,202 days 00:00:00.000000000
6206,17109,2011-08-02,2011-11-28,22.276,37.724000000000004,80.38999999999999,199.60999999999996,0.0,0.0,118 days 00:00:00.000000000
6207,17109,2012-03-27,2013-03-11,171.96999999999997,669.7800000000001,909.2899999999998,450.35,298.61,0.0,349 days 00:00:00.000000000
6208,17109,2013-07-23,2014-03-17,11.822500000000005,650.7175000000002,183.82750000000004,3.6325,0.0,0.0,237 days 00:00:00.000000000
6209,17109,2014-05-27,2014-06-09,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6210,17109,2015-01-27,2015-02-02,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6211,17109,2015-03-31,2015-06-08,68.62,181.38000000000002,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
6212,17109,2015-09-29,2015-11-23,69.13,130.87,200.0,0.0,0.0,0.0,55 days 00:00:00.000000000
6213,17109,2016-04-05,2016-05-02,51.05000000000001,48.95,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6214,17109,2016-06-14,2016-08-29,70.7,138.10399999999998,11.196000000000002,0.0,0.0,0.0,76 days 00:00:00.000000000
6215,17109,2017-02-21,2017-04-10,192.29000000000002,507.71,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6216,17109,2017-07-04,2017-07-10,23.03,76.97,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6217,17109,2017-08-01,2017-10-16,90.824,129.176,0.0,0.0,0.0,0.0,76 days 00:00:00.000000000
6218,17109,2017-11-14,2017-11-20,99.32,0.68,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6219,17111,2010-11-16,2011-01-03,213.72,486.28000000000003,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6220,17111,2011-07-19,2011-07-25,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6221,17111,2012-05-22,2013-04-08,0.34249999999999936,214.44250000000002,211.20499999999996,660.5725000000003,63.43499999999999,0.0,321 days 00:00:00.000000000
6222,17111,2013-08-27,2014-02-24,203.06000000000012,1096.9399999999996,0.0,0.0,0.0,0.0,181 days 00:00:00.000000000
6223,17111,2015-01-27,2015-02-02,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6224,17111,2015-03-31,2015-05-25,244.59000000000003,155.41,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
6225,17111,2016-07-12,2016-07-25,42.89,57.11,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6226,17111,2016-08-16,2016-09-12,71.63,28.37,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6227,17111,2017-06-13,2017-06-19,54.84,45.16,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6228,17111,2017-09-12,2017-10-23,4.0566666666666675,57.78000000000001,38.163333333333334,0.0,0.0,0.0,41 days 00:00:00.000000000
6229,17113,2010-08-31,2010-09-06,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6230,17113,2010-10-12,2010-12-13,57.69333333333335,242.3066666666667,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
6231,17113,2011-07-26,2011-11-14,125.2275,142.055,106.74999999999999,25.965,0.0,0.0,111 days 00:00:00.000000000
6232,17113,2012-03-27,2013-02-04,303.1366666666667,550.9766666666666,271.59666666666675,175.99333333333334,198.29333333333332,0.0,314 days 00:00:00.000000000
6233,17113,2013-08-13,2014-04-07,62.4225,209.10000000000008,472.0274999999998,106.45000000000002,0.0,0.0,237 days 00:00:00.000000000
6234,17113,2015-01-27,2015-02-02,83.99,16.01,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6235,17113,2015-10-13,2015-11-23,81.89666666666666,18.10333333333333,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6236,17113,2016-04-26,2016-05-02,99.71,0.29,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6237,17113,2016-06-14,2016-06-27,88.98,11.02,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6238,17113,2016-11-15,2017-01-30,29.425999999999995,190.57399999999998,0.0,0.0,0.0,0.0,76 days 00:00:00.000000000
6239,17113,2017-06-13,2017-11-20,181.07,278.92999999999995,0.0,0.0,0.0,0.0,160 days 00:00:00.000000000
6240,17115,2010-08-31,2010-09-06,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6241,17115,2010-10-12,2010-11-29,618.88,81.12,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6242,17115,2011-08-02,2011-11-28,16.95,72.48,99.53600000000002,151.034,0.0,0.0,118 days 00:00:00.000000000
6243,17115,2012-03-27,2013-02-04,88.57333333333334,704.39,306.04333333333335,200.99333333333334,200.0,0.0,314 days 00:00:00.000000000
6244,17115,2013-08-13,2014-04-07,0.26500000000000057,172.10750000000002,334.72500000000014,342.90250000000003,0.0,0.0,237 days 00:00:00.000000000
6245,17115,2015-09-29,2015-11-23,68.245,155.39999999999998,176.35499999999996,0.0,0.0,0.0,55 days 00:00:00.000000000
6246,17115,2016-06-21,2016-07-25,85.54999999999998,14.45,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
6247,17115,2016-10-18,2017-01-30,335.23333333333323,164.76666666666662,0.0,0.0,0.0,0.0,104 days 00:00:00.000000000
6248,17115,2017-02-21,2017-04-03,95.63,4.370000000000001,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6249,17115,2017-06-13,2018-01-01,147.716,376.01000000000005,56.27399999999999,0.0,0.0,0.0,202 days 00:00:00.000000000
6250,17117,2011-08-02,2011-11-28,71.314,107.944,144.58599999999996,16.156,0.0,0.0,118 days 00:00:00.000000000
6251,17117,2012-06-05,2013-02-04,0.020000000000001593,320.99399999999997,172.75199999999998,86.234,120.0,0.0,244 days 00:00:00.000000000
6252,17117,2013-02-19,2013-03-04,81.18,18.82,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6253,17117,2013-08-13,2014-04-28,1193.44,1528.9600000000005,977.5999999999998,0.0,0.0,0.0,258 days 00:00:00.000000000
6254,17117,2015-09-29,2015-11-16,315.21000000000004,384.79,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6255,17117,2016-03-29,2016-04-04,99.05,0.95,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6256,17117,2016-06-14,2016-07-18,96.36599999999999,3.6340000000000003,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
6257,17117,2016-11-15,2017-04-10,350.42,250.39333333333335,99.18666666666667,0.0,0.0,0.0,146 days 00:00:00.000000000
6258,17117,2017-06-13,2017-06-19,99.24,0.76,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6259,17117,2017-07-18,2017-07-31,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6260,17117,2017-08-22,2018-01-01,312.55999999999995,1358.27,229.17000000000002,0.0,0.0,0.0,132 days 00:00:00.000000000
6261,17119,2010-11-16,2010-11-29,97.48,2.52,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6262,17119,2011-08-02,2011-10-17,52.57600000000001,72.546,94.878,0.0,0.0,0.0,76 days 00:00:00.000000000
6263,17119,2011-11-01,2011-11-28,96.175,3.825,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6264,17119,2012-06-05,2013-03-04,168.85999999999999,564.6366666666667,176.25333333333336,190.25,200.0,0.0,272 days 00:00:00.000000000
6265,17119,2013-08-13,2014-04-07,436.31999999999994,391.94500000000016,21.734999999999996,0.0,0.0,0.0,237 days 00:00:00.000000000
6266,17119,2015-10-27,2015-11-16,0.0,100.0,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
6267,17119,2016-03-29,2016-04-04,86.41,13.59,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6268,17119,2016-06-14,2016-07-25,88.51666666666667,11.483333333333334,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6269,17119,2017-02-21,2017-04-10,43.47,647.0899999999999,9.44,0.0,0.0,0.0,48 days 00:00:00.000000000
6270,17119,2017-06-13,2017-06-19,61.87,38.13,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6271,17119,2017-07-18,2018-01-01,113.36333333333336,218.11000000000004,60.87833333333333,7.6499999999999995,0.0,0.0,167 days 00:00:00.000000000
6272,17121,2010-10-12,2010-11-29,0.0,669.5999999999999,30.4,0.0,0.0,0.0,48 days 00:00:00.000000000
6273,17121,2011-01-18,2011-02-28,41.818333333333335,58.181666666666665,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6274,17121,2011-08-09,2011-09-26,94.3,504.64,101.06,0.0,0.0,0.0,48 days 00:00:00.000000000
6275,17121,2012-05-22,2012-10-08,115.89500000000001,185.805,286.89500000000004,111.405,300.0,0.0,139 days 00:00:00.000000000
6276,17121,2013-09-17,2013-12-23,210.12500000000003,489.875,0.0,0.0,0.0,0.0,97 days 00:00:00.000000000
6277,17121,2014-04-01,2014-04-07,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6278,17121,2015-11-10,2015-11-16,99.46,0.54,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6279,17121,2016-11-22,2017-01-16,351.97999999999996,48.02,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
6280,17121,2017-02-21,2017-04-10,0.0,700.0,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6281,17121,2017-06-13,2017-06-19,7.769999999999996,92.23,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6282,17121,2017-07-18,2017-07-31,41.76,58.24,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6283,17121,2017-09-12,2018-01-01,144.15,254.215,1.635,0.0,0.0,0.0,111 days 00:00:00.000000000
6284,17123,2010-08-31,2010-09-06,1.2099999999999935,98.79,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6285,17123,2010-10-12,2010-10-25,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6286,17123,2010-11-16,2010-12-27,17.44333333333333,82.55666666666667,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6287,17123,2011-08-02,2011-10-03,0.173333333333332,299.82666666666665,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
6288,17123,2012-03-27,2012-05-14,278.64,401.90999999999997,19.45,0.0,0.0,0.0,48 days 00:00:00.000000000
6289,17123,2012-06-05,2013-03-11,65.1275,270.535,374.8325000000001,242.68000000000006,46.825,0.0,279 days 00:00:00.000000000
6290,17123,2013-08-13,2013-11-18,0.0,200.0,251.69000000000003,248.30999999999997,0.0,0.0,97 days 00:00:00.000000000
6291,17123,2014-05-27,2014-06-09,88.155,11.845,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6292,17123,2015-01-27,2015-02-02,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6293,17123,2015-03-31,2015-06-08,204.40249999999997,45.5975,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
6294,17123,2015-10-27,2015-11-23,3.607500000000001,96.3925,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6295,17123,2016-06-14,2016-06-27,69.735,30.265,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6296,17123,2017-06-13,2017-06-19,3.6200000000000045,96.38,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6297,17123,2017-08-22,2017-11-20,622.97,677.0300000000001,0.0,0.0,0.0,0.0,90 days 00:00:00.000000000
6298,17125,2010-08-31,2010-09-06,85.37,14.63,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6299,17125,2011-08-02,2011-11-14,0.0,33.333333333333336,140.09333333333333,326.5733333333333,0.0,0.0,104 days 00:00:00.000000000
6300,17125,2012-03-27,2013-02-04,0.0,600.02,344.5166666666666,355.46333333333337,200.0,0.0,314 days 00:00:00.000000000
6301,17125,2013-08-13,2014-04-07,13.4025,466.79499999999985,325.48,44.3225,0.0,0.0,237 days 00:00:00.000000000
6302,17125,2014-05-27,2014-06-09,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6303,17125,2015-01-27,2015-02-02,97.82,2.18,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6304,17125,2015-09-29,2015-11-23,2.1599999999999966,206.54000000000005,191.3,0.0,0.0,0.0,55 days 00:00:00.000000000
6305,17125,2016-04-19,2016-05-02,40.345,59.655,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6306,17125,2016-06-14,2016-07-25,1.2533333333333327,98.74666666666667,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6307,17125,2016-11-15,2017-04-03,193.33,806.6700000000001,0.0,0.0,0.0,0.0,139 days 00:00:00.000000000
6308,17125,2017-06-13,2018-01-01,170.618,408.48600000000005,0.8960000000000001,0.0,0.0,0.0,202 days 00:00:00.000000000
6309,17127,2010-03-09,2010-03-15,42.24,57.76,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6310,17127,2010-07-06,2011-03-07,106.074,260.56,325.602,7.764,0.0,0.0,244 days 00:00:00.000000000
6311,17127,2011-08-02,2011-11-21,233.53750000000002,166.38,0.0825,0.0,0.0,0.0,111 days 00:00:00.000000000
6312,17127,2012-04-10,2013-02-04,41.7,617.39,1626.78,911.3100000000002,322.19,780.63,300 days 00:00:00.000000000
6313,17127,2013-09-24,2013-09-30,99.08,0.92,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6314,17127,2014-07-29,2014-10-13,109.15800000000002,100.06599999999996,10.776,0.0,0.0,0.0,76 days 00:00:00.000000000
6315,17127,2014-12-16,2015-03-02,84.64399999999998,133.496,1.8599999999999999,0.0,0.0,0.0,76 days 00:00:00.000000000
6316,17127,2015-06-16,2015-07-06,64.61666666666666,35.38333333333333,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
6317,17127,2015-09-15,2015-11-23,71.09,168.08,10.83,0.0,0.0,0.0,69 days 00:00:00.000000000
6318,17127,2016-06-28,2016-07-04,0.23000000000000398,99.77,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6319,17127,2016-10-11,2016-12-26,13.411999999999997,92.392,90.498,23.698,0.0,0.0,76 days 00:00:00.000000000
6320,17127,2017-02-21,2017-05-01,24.3425,225.6575,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
6321,17127,2017-09-12,2017-11-06,232.93,167.07,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
6322,17127,2017-12-12,2017-12-25,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6323,17129,2010-08-31,2010-09-06,83.32,16.68,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6324,17129,2011-08-02,2011-11-28,33.664,26.336000000000002,80.0,200.0,0.0,0.0,118 days 00:00:00.000000000
6325,17129,2012-03-27,2013-02-04,57.53333333333333,686.2966666666666,417.97333333333336,138.1966666666667,200.0,0.0,314 days 00:00:00.000000000
6326,17129,2013-08-13,2014-04-07,0.0,172.3775,675.4424999999999,2.1799999999999997,0.0,0.0,237 days 00:00:00.000000000
6327,17129,2014-05-27,2014-06-09,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6328,17129,2015-09-29,2015-11-23,49.96,150.04,200.0,0.0,0.0,0.0,55 days 00:00:00.000000000
6329,17129,2016-04-26,2016-05-02,63.95,36.05,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6330,17129,2016-06-14,2016-07-25,0.0,100.0,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6331,17129,2016-11-15,2017-04-03,27.089999999999996,944.3950000000001,28.515,0.0,0.0,0.0,139 days 00:00:00.000000000
6332,17129,2017-06-13,2018-01-01,6.8759999999999994,434.86199999999997,138.262,0.0,0.0,0.0,202 days 00:00:00.000000000
6333,17131,2011-07-19,2011-07-25,39.8,60.2,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6334,17131,2011-08-02,2011-11-28,38.38000000000001,159.64200000000002,121.85,20.136000000000003,0.0,0.0,118 days 00:00:00.000000000
6335,17131,2012-04-10,2012-05-14,59.888,40.108,0.004,0.0,0.0,0.0,34 days 00:00:00.000000000
6336,17131,2012-06-05,2013-03-25,31.44333333333333,161.31166666666664,225.4616666666667,263.8883333333333,17.895,0.0,293 days 00:00:00.000000000
6337,17131,2013-07-23,2014-06-30,1017.94,1158.8300000000002,1862.2499999999993,860.98,0.0,0.0,342 days 00:00:00.000000000
6338,17131,2015-01-27,2015-02-02,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6339,17131,2015-03-31,2015-06-08,36.66,213.34,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
6340,17131,2015-10-13,2015-11-23,0.0,36.214999999999996,63.785000000000004,0.0,0.0,0.0,41 days 00:00:00.000000000
6341,17131,2016-06-14,2016-07-18,55.338,42.38799999999999,2.274,0.0,0.0,0.0,34 days 00:00:00.000000000
6342,17131,2016-11-15,2017-05-01,137.885,262.11500000000007,0.0,0.0,0.0,0.0,167 days 00:00:00.000000000
6343,17131,2017-06-13,2017-07-10,4.702500000000001,95.29750000000001,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6344,17131,2017-08-15,2018-01-01,476.845,469.5349999999999,53.62,0.0,0.0,0.0,139 days 00:00:00.000000000
6345,17133,2010-10-12,2010-10-25,39.58,60.42,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6346,17133,2010-11-16,2010-11-29,64.55,35.45,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6347,17133,2011-01-18,2011-02-28,45.74,54.26,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6348,17133,2011-08-09,2011-09-26,98.97,578.97,22.06,0.0,0.0,0.0,48 days 00:00:00.000000000
6349,17133,2012-05-22,2013-03-04,65.91999999999999,356.43800000000005,192.72600000000006,84.916,120.0,0.0,286 days 00:00:00.000000000
6350,17133,2013-08-27,2013-12-23,54.209999999999994,170.158,115.63199999999999,0.0,0.0,0.0,118 days 00:00:00.000000000
6351,17133,2014-03-11,2014-04-07,22.552500000000002,77.4475,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6352,17133,2015-09-29,2015-11-23,42.364999999999995,262.02,95.615,0.0,0.0,0.0,55 days 00:00:00.000000000
6353,17133,2016-04-19,2016-05-02,68.305,31.695,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6354,17133,2016-07-05,2016-07-25,97.95,2.0500000000000003,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
6355,17133,2016-12-20,2017-05-01,791.57,609.0900000000001,499.34000000000003,0.0,0.0,0.0,132 days 00:00:00.000000000
6356,17133,2017-06-13,2017-06-19,56.03,43.97,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6357,17133,2017-07-18,2018-01-01,0.0,77.22999999999998,308.02,14.75,0.0,0.0,167 days 00:00:00.000000000
6358,17135,2011-08-02,2011-11-28,110.098,97.856,122.15800000000002,9.888,0.0,0.0,118 days 00:00:00.000000000
6359,17135,2012-06-05,2013-02-04,189.73200000000003,160.126,187.498,42.642,120.0,0.0,244 days 00:00:00.000000000
6360,17135,2013-08-13,2014-04-07,383.9475000000001,409.10749999999973,56.945000000000014,0.0,0.0,0.0,237 days 00:00:00.000000000
6361,17135,2015-10-13,2015-11-23,47.01166666666666,52.98833333333334,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6362,17135,2016-11-15,2017-01-30,194.56799999999998,25.432000000000006,0.0,0.0,0.0,0.0,76 days 00:00:00.000000000
6363,17135,2017-02-21,2017-04-10,16.040000000000006,680.0799999999999,3.88,0.0,0.0,0.0,48 days 00:00:00.000000000
6364,17135,2017-06-13,2017-06-19,29.370000000000005,70.63,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6365,17135,2017-07-18,2017-07-31,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6366,17135,2017-08-22,2018-01-01,923.73,889.1900000000003,87.08,0.0,0.0,0.0,132 days 00:00:00.000000000
6367,17137,2011-08-02,2011-11-28,0.0,60.176,106.23000000000002,173.594,0.0,0.0,118 days 00:00:00.000000000
6368,17137,2012-03-27,2012-05-07,78.45833333333333,21.541666666666668,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6369,17137,2012-06-05,2013-02-04,0.0,320.0,211.85,48.15,120.0,0.0,244 days 00:00:00.000000000
6370,17137,2013-07-23,2014-04-28,124.59,362.0274999999998,513.3825000000002,0.0,0.0,0.0,279 days 00:00:00.000000000
6371,17137,2014-05-27,2014-06-09,95.83,4.17,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6372,17137,2015-01-27,2015-02-02,63.43,36.57,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6373,17137,2015-09-29,2015-11-23,50.714999999999996,203.56499999999997,145.72,0.0,0.0,0.0,55 days 00:00:00.000000000
6374,17137,2016-04-19,2016-05-02,71.77,28.23,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6375,17137,2016-06-14,2016-07-25,7.363333333333334,92.63666666666666,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6376,17137,2016-10-18,2017-04-10,291.97,1376.6900000000003,831.3400000000001,0.0,0.0,0.0,174 days 00:00:00.000000000
6377,17137,2017-07-11,2018-01-01,126.02999999999999,1442.8400000000001,931.1299999999999,0.0,0.0,0.0,174 days 00:00:00.000000000
6378,17139,2010-08-31,2010-09-06,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6379,17139,2010-10-12,2010-11-29,389.01,310.99,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6380,17139,2011-08-02,2011-11-28,105.398,37.727999999999994,90.51,106.364,0.0,0.0,118 days 00:00:00.000000000
6381,17139,2012-03-27,2012-05-07,89.37,10.629999999999997,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6382,17139,2012-05-22,2013-02-04,484.0500000000002,1539.6299999999999,595.4099999999999,480.90999999999997,600.0,0.0,258 days 00:00:00.000000000
6383,17139,2013-08-13,2014-04-07,94.72500000000001,303.05000000000007,362.225,90.0,0.0,0.0,237 days 00:00:00.000000000
6384,17139,2015-09-29,2015-11-23,81.15,118.85,200.0,0.0,0.0,0.0,55 days 00:00:00.000000000
6385,17139,2016-10-18,2016-11-14,57.09,42.91,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6386,17139,2017-02-21,2017-04-10,393.94999999999993,306.05000000000007,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6387,17139,2017-06-13,2017-07-31,370.85,329.15,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6388,17139,2017-08-22,2017-10-23,59.666666666666664,218.11999999999998,22.213333333333335,0.0,0.0,0.0,62 days 00:00:00.000000000
6389,17139,2017-12-19,2018-01-01,60.56,39.44,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6390,17141,2010-10-12,2010-10-25,53.83,46.17,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6391,17141,2010-11-16,2010-12-27,65.82000000000001,34.18,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6392,17141,2011-07-19,2011-07-25,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6393,17141,2012-05-22,2013-04-08,0.0,203.69,219.4,473.27250000000004,253.63750000000002,0.0,321 days 00:00:00.000000000
6394,17141,2013-08-13,2014-04-28,638.0200000000001,2940.71,120.55999999999993,0.7100000000000001,0.0,0.0,258 days 00:00:00.000000000
6395,17141,2014-08-19,2014-09-15,95.145,4.855,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6396,17141,2015-01-27,2015-02-02,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6397,17141,2015-03-31,2015-05-18,299.96999999999997,400.03,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
6398,17141,2017-06-13,2017-06-19,66.28,33.72,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6399,17141,2017-09-12,2017-10-16,0.05600000000000023,99.944,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
6400,17141,2017-12-12,2018-01-01,74.78666666666666,25.213333333333335,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
6401,17143,2010-08-31,2010-09-06,57.2,42.8,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6402,17143,2010-10-12,2010-10-25,38.69,61.31,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6403,17143,2010-11-16,2010-12-13,27.705,72.295,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
6404,17143,2011-08-02,2011-11-14,53.580000000000005,349.51666666666665,92.36000000000001,4.546666666666666,0.0,0.0,104 days 00:00:00.000000000
6405,17143,2012-03-27,2013-03-11,222.915,804.4900000000002,713.5049999999999,564.215,194.875,0.0,349 days 00:00:00.000000000
6406,17143,2013-08-13,2014-02-24,227.46500000000003,199.35999999999999,120.78250000000004,152.39249999999998,0.0,0.0,195 days 00:00:00.000000000
6407,17143,2014-05-27,2014-06-09,1.5200000000000031,98.47999999999999,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6408,17143,2015-01-27,2015-02-02,19.27,80.73,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6409,17143,2015-03-31,2015-06-08,25.67500000000001,224.32500000000002,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
6410,17143,2015-10-13,2015-11-23,12.486666666666666,87.51333333333332,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
6411,17143,2016-04-19,2016-05-02,75.86,24.14,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
6412,17143,2016-06-14,2016-07-18,19.758,61.048,19.194,0.0,0.0,0.0,34 days 00:00:00.000000000
6413,17143,2017-06-13,2017-06-19,97.95,2.05,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
6414,17143,2017-07-04,2017-07-24,86.52333333333333,13.476666666666667,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
6415,17143,2017-08-22,2017-10-30,49.834999999999994,200.165,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
6416,17143,2017-11-14,2017-11-20,99.02,0.98,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
